AGE76,BLACK,DADED,ED76,EXP76,IQSCORE,WAGE76,LWAGE76,MOMED,NEARC,SMSA76,SOUTH76
26,0,16.0000000000000000,13,7,108,650,6.4769730000000001,12.00,0,1,0
25,0,16.0000000000000000,14,5,103,610,6.4134589999999996,12.00,0,1,0
29,0,10.0000000000000000,12,11,98,726,6.5875500000000002,14.00,0,1,0
32,0,11.0000000000000000,13,13,111,767,6.6424870000000000,8.00,0,1,0
27,0,11.0000000000000000,12,9,97,620,6.4297190000000004,12.00,0,0,0
27,0,9.9399999999999995,16,5,101,721,6.5806389999999997,12.00,0,1,0
26,0,12.0000000000000000,18,2,129,516,6.2461070000000003,14.00,0,1,0
25,0,11.0000000000000000,12,7,85,400,5.9914649999999998,10.00,0,0,0
27,0,13.0000000000000000,14,7,106,808,6.6945620000000003,13.00,0,1,1
32,0,18.0000000000000000,17,9,120,642,6.4645880000000000,12.00,0,0,0
28,0,8.0000000000000000,12,10,107,519,6.2519039999999997,8.00,0,0,0
24,0,10.0000000000000000,12,6,109,568,6.3421219999999998,12.00,0,1,0
31,0,8.0000000000000000,12,13,106,978,6.8855089999999999,12.00,0,1,0
32,0,12.0000000000000000,12,14,106,779,6.6580110000000001,8.00,0,0,0
27,0,8.0000000000000000,14,7,95,443,6.0935699999999997,9.00,0,1,0
33,0,9.0000000000000000,16,11,105,692,6.5395859999999999,12.00,0,1,0
26,0,12.0000000000000000,16,4,131,417,6.0330859999999999,12.00,0,0,0
30,0,8.0000000000000000,11,13,93,773,6.6502790000000003,12.00,0,1,0
26,0,9.9399999999999995,15,5,88,400,5.9914649999999998,8.00,0,1,0
27,0,9.9399999999999995,12,9,100,900,6.8023949999999997,11.00,0,1,0
31,0,12.0000000000000000,16,9,107,700,6.5510799999999998,8.00,0,0,0
24,0,8.0000000000000000,16,2,104,485,6.1841489999999997,12.00,0,0,0
29,0,8.0000000000000000,16,7,107,894,6.7957060000000000,9.00,0,1,0
29,0,9.9399999999999995,18,5,126,750,6.6200729999999997,10.25,0,1,0
33,0,9.9399999999999995,13,14,109,1055,6.9612959999999999,8.00,0,0,0
28,0,10.0000000000000000,12,10,112,933,6.8384049999999998,10.25,0,0,0
26,0,10.0000000000000000,12,8,105,568,6.3421219999999998,12.00,0,0,0
25,0,8.0000000000000000,16,3,133,987,6.8946699999999996,12.00,0,1,0
27,0,8.0000000000000000,12,9,114,648,6.4738910000000001,12.00,0,0,0
30,0,12.0000000000000000,16,8,99,449,6.1070229999999999,14.00,0,0,0
27,0,10.0000000000000000,12,9,114,580,6.3630279999999999,12.00,0,0,0
29,0,9.0000000000000000,12,11,123,800,6.6846120000000004,12.00,0,1,0
24,0,12.0000000000000000,12,6,83,160,5.0751739999999996,12.00,0,1,0
26,0,12.0000000000000000,17,3,127,866,6.7638850000000001,12.00,0,1,0
28,0,9.9399999999999995,12,10,87,683,6.5264949999999997,10.00,0,1,0
27,0,12.0000000000000000,12,9,100,1115,7.0166100000000000,11.00,0,1,0
26,0,12.0000000000000000,12,8,104,1100,7.0030659999999996,11.00,0,1,0
24,0,12.0000000000000000,12,6,106,286,5.6559920000000004,11.00,0,0,0
28,0,12.0000000000000000,14,8,127,513,6.2402759999999997,12.00,0,1,0
26,0,12.0000000000000000,13,7,109,650,6.4769730000000001,12.00,0,1,0
31,0,12.0000000000000000,12,13,85,1039,6.9460139999999999,9.00,0,1,0
26,0,12.0000000000000000,12,8,93,700,6.5510799999999998,9.00,0,1,0
33,0,7.0000000000000000,12,15,100,310,5.7365719999999998,8.00,1,0,0
25,0,9.9399999999999995,11,8,71,518,6.2499750000000001,10.25,1,0,0
28,0,12.0000000000000000,16,6,88,709,6.5638560000000004,12.00,1,1,0
25,0,8.0000000000000000,12,7,93,623,6.4345460000000001,12.00,1,0,0
28,0,8.0000000000000000,13,9,98,298,5.6970929999999997,12.00,1,0,0
24,0,10.0000000000000000,14,4,110,625,6.4377519999999997,12.00,1,1,0
29,0,8.0000000000000000,16,7,113,769,6.6450909999999999,12.00,1,1,0
28,0,8.0000000000000000,16,6,136,459,6.1290500000000003,8.00,1,1,0
31,0,6.0000000000000000,12,13,109,550,6.3099179999999997,10.25,1,0,0
29,0,12.0000000000000000,14,9,94,470,6.1527329999999996,11.00,1,0,0
33,0,8.0000000000000000,12,15,77,396,5.9814140000000000,8.00,1,0,0
28,0,18.0000000000000000,16,6,113,1039,6.9460139999999999,15.00,1,0,0
26,0,11.0000000000000000,12,8,125,698,6.5482189999999996,12.00,1,0,0
26,0,8.0000000000000000,16,4,106,713,6.5694809999999997,13.00,1,0,1
27,0,8.0000000000000000,14,7,108,333,5.8081430000000003,14.00,1,0,0
30,0,9.9399999999999995,11,13,89,590,6.3801230000000002,10.25,1,1,0
26,0,9.9399999999999995,10,10,84,500,6.2146080000000001,10.25,1,1,0
26,0,6.0000000000000000,12,8,102,539,6.2897160000000003,12.00,1,1,0
28,0,8.0000000000000000,18,4,106,577,6.3578419999999998,12.00,1,1,0
30,0,12.0000000000000000,14,10,102,808,6.6945620000000003,12.00,1,1,0
30,0,14.0000000000000000,14,10,113,722,6.5820249999999998,16.00,1,1,0
26,0,12.0000000000000000,12,8,96,600,6.3969300000000002,12.00,1,1,1
26,0,12.0000000000000000,16,4,107,673,6.5117450000000003,12.00,1,0,1
27,0,12.0000000000000000,17,4,110,880,6.7799220000000000,14.00,1,1,1
26,0,12.0000000000000000,13,7,106,905,6.8079349999999996,12.00,1,0,1
28,0,5.0000000000000000,10,12,103,520,6.2538289999999996,12.00,1,1,1
27,0,5.0000000000000000,12,9,53,356,5.8749310000000001,12.00,1,1,1
24,0,5.0000000000000000,12,6,103,278,5.6276210000000004,12.00,1,1,1
25,1,11.0000000000000000,12,7,76,400,5.9914649999999998,11.00,1,1,1
28,1,9.9399999999999995,10,12,90,273,5.6094720000000002,8.00,1,1,1
31,0,7.0000000000000000,11,14,96,500,6.2146080000000001,12.00,1,1,1
33,0,6.0000000000000000,11,16,97,603,6.4019170000000001,12.00,1,1,1
28,1,9.9399999999999995,12,10,87,475,6.1633149999999999,10.00,1,1,1
33,0,9.9399999999999995,12,15,89,1100,7.0030659999999996,15.00,1,1,1
26,0,12.0000000000000000,14,6,118,337,5.8200830000000003,12.00,1,1,1
26,1,9.9399999999999995,13,7,70,404,6.0014149999999997,8.00,1,1,1
27,0,17.0000000000000000,16,5,104,757,6.6293629999999997,16.00,1,1,1
33,0,18.0000000000000000,16,11,113,554,6.3171650000000001,16.00,1,1,1
29,0,12.0000000000000000,16,7,116,577,6.3578419999999998,11.00,1,1,1
26,0,12.0000000000000000,15,5,114,432,6.0684259999999997,10.00,1,1,1
27,0,16.0000000000000000,14,7,116,450,6.1092480000000000,14.00,1,1,1
29,0,10.0000000000000000,13,10,109,807,6.6933239999999996,11.00,1,1,1
33,0,9.9399999999999995,11,16,80,481,6.1758670000000002,10.00,1,0,1
26,0,6.0000000000000000,16,4,116,600,6.3969300000000002,8.00,1,1,1
27,1,5.0000000000000000,14,7,83,693,6.5410300000000001,8.00,1,1,1
33,0,12.0000000000000000,15,12,104,923,6.8276289999999999,12.00,1,1,1
28,0,12.0000000000000000,12,10,106,721,6.5806389999999997,12.00,1,1,1
25,1,12.0000000000000000,12,7,99,540,6.2915690000000000,9.00,1,1,1
27,1,12.0000000000000000,13,8,101,459,6.1290500000000003,9.00,1,1,1
27,1,11.0000000000000000,13,8,74,485,6.1841489999999997,11.00,1,1,1
25,0,18.0000000000000000,16,3,121,200,5.2983169999999999,16.00,1,1,1
28,1,9.0000000000000000,12,10,77,363,5.8944029999999996,8.00,1,1,1
26,1,6.0000000000000000,12,8,93,687,6.5323339999999996,6.00,1,1,1
24,0,10.0000000000000000,13,5,114,325,5.7838250000000002,12.00,1,1,1
27,0,16.0000000000000000,17,4,103,725,6.5861720000000004,12.00,1,1,1
32,1,6.0000000000000000,12,14,92,450,6.1092480000000000,9.00,1,1,1
24,1,6.0000000000000000,13,5,79,350,5.8579330000000001,3.00,1,1,1
32,0,2.0000000000000000,12,14,92,980,6.8875529999999996,6.00,1,1,1
25,1,7.0000000000000000,16,3,99,563,6.3332800000000002,9.00,1,1,1
27,1,9.9399999999999995,13,8,99,670,6.5072770000000002,10.25,1,1,1
25,1,11.0000000000000000,17,2,116,373,5.9215780000000002,9.00,1,1,1
27,0,12.0000000000000000,18,3,98,558,6.3243590000000003,8.00,1,1,1
33,0,9.9399999999999995,13,14,114,529,6.2709880000000000,12.00,1,1,1
27,0,12.0000000000000000,14,7,119,721,6.5806389999999997,12.00,1,0,1
25,0,12.0000000000000000,16,3,122,529,6.2709880000000000,12.00,1,1,0
34,1,6.0000000000000000,12,16,77,859,6.7557689999999999,12.00,1,1,1
34,1,8.0000000000000000,12,16,95,275,5.6167710000000000,6.00,1,1,1
26,1,9.9399999999999995,14,6,89,325,5.7838250000000002,13.00,1,1,1
29,1,9.9399999999999995,14,9,93,357,5.8777359999999996,16.00,1,1,0
24,0,12.0000000000000000,14,4,116,365,5.8998980000000003,15.00,1,1,1
34,0,5.0000000000000000,12,16,110,482,6.1779440000000001,12.00,1,1,1
29,0,12.0000000000000000,17,6,132,955,6.8617119999999998,8.00,1,1,1
26,0,7.0000000000000000,17,3,103,462,6.1355649999999997,12.00,1,1,1
28,0,2.0000000000000000,16,6,112,417,6.0330859999999999,8.00,1,0,1
32,0,12.0000000000000000,12,14,99,361,5.8888780000000001,12.00,1,1,1
28,0,11.0000000000000000,16,6,138,598,6.3935909999999998,12.00,1,0,1
25,0,7.0000000000000000,13,6,93,750,6.6200729999999997,10.00,1,1,1
25,1,12.0000000000000000,16,3,88,385,5.9532429999999996,11.00,1,1,1
28,1,9.9399999999999995,16,6,96,620,6.4297190000000004,10.00,1,1,1
34,0,14.0000000000000000,13,15,106,641,6.4630289999999997,12.00,1,1,1
26,1,12.0000000000000000,16,4,90,468,6.1484680000000003,9.00,1,1,1
25,1,11.0000000000000000,12,7,93,462,6.1355649999999997,12.00,1,1,1
27,0,14.0000000000000000,12,9,92,635,6.4536249999999997,10.00,1,1,1
26,0,14.0000000000000000,12,8,101,400,5.9914649999999998,10.00,1,0,0
27,0,12.0000000000000000,13,8,100,760,6.6333180000000000,10.00,1,1,1
27,0,12.0000000000000000,13,8,91,560,6.3279370000000004,10.00,1,1,1
34,0,3.0000000000000000,12,16,95,1000,6.9077549999999999,10.25,1,1,1
28,0,6.0000000000000000,11,11,71,425,6.0520889999999996,6.00,1,1,1
30,1,9.9399999999999995,12,12,89,411,6.0185930000000001,9.00,1,1,1
25,0,9.9399999999999995,11,8,67,179,5.1873860000000001,3.00,1,1,1
32,0,14.0000000000000000,18,8,96,375,5.9269259999999999,12.00,1,1,1
28,0,16.0000000000000000,18,4,127,1298,7.1685800000000004,12.00,1,1,1
27,0,8.0000000000000000,16,5,114,775,6.6528630000000000,8.00,1,1,1
27,0,10.0000000000000000,12,9,112,714,6.5708830000000003,10.00,1,1,1
28,1,9.9399999999999995,10,12,57,429,6.0614569999999999,9.00,1,1,1
26,0,9.9399999999999995,13,7,102,875,6.7742240000000002,7.00,1,1,1
33,1,9.9399999999999995,14,13,103,424,6.0497339999999999,11.00,1,1,1
24,1,12.0000000000000000,15,3,102,462,6.1355649999999997,7.00,1,1,1
27,0,7.0000000000000000,12,9,88,515,6.2441670000000000,12.00,1,1,1
25,0,7.0000000000000000,12,7,88,1053,6.9593990000000003,12.00,1,1,1
32,0,14.0000000000000000,18,8,132,1502,7.3145530000000001,9.00,1,1,1
33,0,12.0000000000000000,15,12,110,962,6.8690140000000000,14.00,1,1,0
30,1,14.0000000000000000,15,9,90,230,5.4380790000000001,18.00,1,1,1
29,1,14.0000000000000000,18,5,96,750,6.6200729999999997,18.00,1,1,1
26,1,12.0000000000000000,15,5,83,225,5.4161010000000003,12.00,1,1,1
26,1,12.0000000000000000,13,7,86,331,5.8021180000000001,10.25,1,1,1
34,0,10.0000000000000000,10,18,94,750,6.6200729999999997,10.25,1,1,1
25,0,8.0000000000000000,12,7,86,450,6.1092480000000000,12.00,1,1,1
25,1,9.0000000000000000,13,6,110,865,6.7627300000000004,7.00,1,1,1
27,0,12.0000000000000000,16,5,114,846,6.7405200000000001,8.00,1,1,0
26,0,12.0000000000000000,16,4,130,759,6.6320020000000000,8.00,1,1,0
24,0,12.0000000000000000,16,2,119,600,6.3969300000000002,8.00,1,1,1
34,0,8.0000000000000000,12,16,94,1030,6.9373139999999998,10.25,1,1,1
32,0,10.0000000000000000,14,12,125,876,6.7753660000000000,8.00,1,1,1
32,0,9.9399999999999995,12,14,100,568,6.3421219999999998,10.25,1,1,1
25,0,14.0000000000000000,16,3,108,533,6.2785219999999997,14.00,1,1,1
28,1,9.9399999999999995,12,10,83,604,6.4035739999999999,11.00,1,1,1
27,0,12.0000000000000000,12,9,86,657,6.4876839999999998,12.00,1,1,1
31,0,9.9399999999999995,12,13,101,625,6.4377519999999997,12.00,1,1,1
29,1,9.9399999999999995,12,11,70,280,5.6347889999999996,10.00,1,1,1
28,0,8.0000000000000000,10,12,75,500,6.2146080000000001,7.00,1,1,1
26,0,8.0000000000000000,12,8,105,535,6.2822670000000000,7.00,1,1,1
26,0,9.9399999999999995,10,10,85,818,6.7068620000000001,10.25,1,1,1
28,0,9.9399999999999995,10,12,89,604,6.4035739999999999,9.00,1,1,1
31,0,12.0000000000000000,12,13,80,505,6.2245580000000000,12.00,1,1,0
30,0,12.0000000000000000,12,12,72,750,6.6200729999999997,12.00,1,1,0
32,0,12.0000000000000000,18,8,115,674,6.5132300000000001,12.00,1,1,0
33,0,17.0000000000000000,16,11,115,913,6.8167359999999997,12.00,1,1,1
30,1,18.0000000000000000,17,7,102,879,6.7787850000000001,18.00,1,1,1
29,1,10.0000000000000000,14,9,99,327,5.7899599999999998,10.00,1,1,1
31,0,14.0000000000000000,18,7,107,337,5.8200830000000003,12.00,1,1,0
30,1,9.9399999999999995,10,14,66,385,5.9532429999999996,4.00,1,1,1
27,1,8.0000000000000000,16,5,108,529,6.2709880000000000,8.00,1,1,1
27,0,7.0000000000000000,12,9,94,984,6.8916259999999996,7.00,1,0,0
34,0,3.0000000000000000,12,16,93,817,6.7056389999999997,8.00,1,1,1
24,1,6.0000000000000000,13,5,85,263,5.5721540000000003,12.00,1,1,1
32,1,16.0000000000000000,18,8,99,745,6.6133839999999999,16.00,1,1,1
32,1,14.0000000000000000,17,9,86,721,6.5806389999999997,13.00,1,1,1
26,1,9.9399999999999995,12,8,95,545,6.3007860000000004,12.00,0,1,1
25,1,9.9399999999999995,14,5,114,250,5.5214610000000004,12.00,0,1,1
27,1,9.9399999999999995,14,7,74,624,6.4361509999999997,11.00,0,1,1
29,0,16.0000000000000000,16,7,128,577,6.3578419999999998,16.00,0,1,1
25,1,18.0000000000000000,16,3,111,813,6.7007310000000002,18.00,0,1,1
34,1,12.0000000000000000,12,16,101,625,6.4377519999999997,11.00,0,1,1
26,1,12.0000000000000000,14,6,111,485,6.1841489999999997,11.00,0,1,1
28,0,10.0000000000000000,16,6,92,841,6.7345910000000000,12.00,0,1,1
27,0,10.0000000000000000,16,5,100,865,6.7627300000000004,12.00,0,1,1
26,0,14.0000000000000000,16,4,123,325,5.7838250000000002,12.00,0,1,1
26,1,9.0000000000000000,14,6,69,477,6.1675170000000001,10.00,0,1,1
25,1,9.0000000000000000,16,3,79,250,5.5214610000000004,10.00,0,1,1
25,0,8.0000000000000000,13,6,106,515,6.2441670000000000,10.00,0,1,1
28,0,9.9399999999999995,18,4,106,256,5.5451769999999998,5.00,0,1,1
24,0,9.9399999999999995,13,5,115,718,6.5764690000000003,5.00,0,1,1
25,0,10.0000000000000000,12,7,108,750,6.6200729999999997,12.00,0,1,1
26,1,9.9399999999999995,12,8,69,431,6.0661079999999998,10.25,0,1,1
25,1,9.9399999999999995,12,7,86,425,6.0520889999999996,10.25,0,1,0
31,1,10.0000000000000000,12,13,76,220,5.3936279999999996,11.00,0,1,1
29,1,9.0000000000000000,13,10,115,685,6.5294189999999999,9.00,0,1,1
34,0,14.0000000000000000,15,13,104,500,6.2146080000000001,12.00,0,1,1
26,0,10.0000000000000000,16,4,115,551,6.3117349999999997,12.00,0,1,1
25,0,12.0000000000000000,11,8,93,700,6.5510799999999998,12.00,0,1,1
32,0,8.0000000000000000,12,14,91,707,6.5610309999999998,8.00,1,1,1
28,0,18.0000000000000000,17,5,125,523,6.2595820000000000,14.00,1,1,1
25,0,5.0000000000000000,14,5,89,462,6.1355649999999997,4.00,1,1,1
26,0,9.0000000000000000,15,5,92,400,5.9914649999999998,5.00,1,1,1
28,0,14.0000000000000000,18,4,127,872,6.7707899999999999,8.00,1,1,0
26,0,7.0000000000000000,12,8,80,378,5.9348939999999999,10.00,1,1,1
30,0,12.0000000000000000,15,9,112,801,6.6858610000000001,15.00,1,1,1
30,0,9.0000000000000000,10,14,90,450,6.1092480000000000,9.00,1,1,1
26,1,4.0000000000000000,12,8,84,360,5.8861039999999996,9.00,1,1,1
26,1,9.9399999999999995,12,8,120,721,6.5806389999999997,10.25,1,1,1
28,0,16.0000000000000000,16,6,106,726,6.5875500000000002,10.25,1,1,1
33,1,9.9399999999999995,12,15,76,543,6.2971089999999998,10.25,1,1,0
33,0,8.0000000000000000,16,11,115,1202,7.0917420000000000,6.00,1,1,0
32,1,9.9399999999999995,9,17,89,375,5.9269259999999999,10.25,1,1,1
32,1,9.9399999999999995,12,14,102,1393,7.2392149999999997,7.00,1,1,0
30,0,10.0000000000000000,12,12,104,649,6.4754329999999998,9.00,1,0,1
27,0,11.0000000000000000,16,5,122,455,6.1202969999999999,8.00,1,1,1
25,1,9.0000000000000000,12,7,107,661,6.4937540000000000,6.00,1,1,1
28,0,12.0000000000000000,12,10,100,625,6.4377519999999997,12.00,1,1,1
27,0,7.0000000000000000,13,8,100,499,6.2126060000000001,12.00,1,1,1
32,0,15.0000000000000000,18,8,129,535,6.2822670000000000,15.00,1,0,1
27,0,17.0000000000000000,18,3,129,368,5.9080830000000004,16.00,1,0,1
31,0,16.0000000000000000,16,9,112,962,6.8690140000000000,12.00,1,1,0
27,1,8.0000000000000000,12,9,76,505,6.2245580000000000,10.25,1,1,0
31,1,12.0000000000000000,16,9,82,577,6.3578419999999998,12.00,1,1,1
34,0,9.9399999999999995,12,16,97,750,6.6200729999999997,10.25,1,1,1
32,0,2.0000000000000000,11,15,98,577,6.3578419999999998,11.00,1,0,1
24,0,17.0000000000000000,15,3,124,289,5.6664269999999997,16.00,1,1,1
26,1,2.0000000000000000,9,11,81,234,5.4553209999999996,9.00,1,1,1
27,0,9.9399999999999995,16,5,60,2083,7.6415639999999998,10.25,1,1,1
33,0,8.0000000000000000,12,15,100,678,6.5191470000000002,9.00,1,1,1
27,0,18.0000000000000000,13,8,84,313,5.7462030000000004,16.00,1,0,1
28,0,7.0000000000000000,18,4,132,601,6.3985950000000003,12.00,1,1,1
33,0,6.0000000000000000,10,17,96,500,6.2146080000000001,12.00,1,1,1
28,0,6.0000000000000000,12,10,100,375,5.9269259999999999,12.00,1,1,1
34,1,2.0000000000000000,12,16,109,550,6.3099179999999997,6.00,1,1,1
33,1,9.9399999999999995,16,11,84,625,6.4377519999999997,14.00,1,1,1
34,1,9.9399999999999995,14,14,90,423,6.0473720000000002,6.00,1,1,1
26,0,9.0000000000000000,12,8,98,519,6.2519039999999997,12.00,1,1,1
24,0,9.0000000000000000,14,4,120,359,5.8833219999999997,12.00,1,1,1
27,1,9.9399999999999995,11,10,63,349,5.8550719999999998,7.00,1,1,1
28,1,9.9399999999999995,18,4,100,443,6.0935699999999997,5.00,1,1,1
28,0,16.0000000000000000,14,8,110,385,5.9532429999999996,13.00,1,1,1
27,0,9.9399999999999995,12,9,83,438,6.0822190000000003,12.00,1,1,1
30,0,9.9399999999999995,11,13,88,417,6.0330859999999999,10.25,1,1,1
31,0,6.0000000000000000,11,14,98,481,6.1758670000000002,10.25,1,1,1
30,0,16.0000000000000000,16,8,113,596,6.3902409999999996,12.00,1,1,1
28,1,3.0000000000000000,12,10,103,600,6.3969300000000002,8.00,1,1,1
31,1,6.0000000000000000,12,13,97,531,6.2747620000000000,10.00,1,1,1
33,1,9.9399999999999995,12,15,76,503,6.2205899999999996,10.25,1,1,0
31,0,12.0000000000000000,16,9,126,1374,7.2254820000000004,12.00,1,1,1
25,0,6.0000000000000000,14,5,108,577,6.3578419999999998,12.00,1,1,1
25,0,9.9399999999999995,12,7,127,702,6.5539339999999999,11.00,1,1,0
25,0,16.0000000000000000,16,3,112,444,6.0958249999999996,14.00,1,1,1
27,1,12.0000000000000000,13,8,99,560,6.3279370000000004,12.00,1,1,1
32,0,8.0000000000000000,13,13,94,962,6.8690140000000000,8.00,1,1,1
33,0,16.0000000000000000,17,10,127,1269,7.1459849999999996,16.00,1,1,1
28,0,16.0000000000000000,16,6,97,500,6.2146080000000001,16.00,1,1,0
30,0,16.0000000000000000,16,8,114,583,6.3681869999999998,16.00,1,1,0
25,0,16.0000000000000000,17,2,116,112,4.7184990000000004,16.00,1,1,0
33,0,13.0000000000000000,14,13,125,673,6.5117450000000003,12.00,1,1,0
29,0,14.0000000000000000,17,6,104,1923,7.5616420000000000,12.00,1,1,1
25,1,12.0000000000000000,12,7,99,460,6.1312270000000000,12.00,1,1,1
27,1,12.0000000000000000,16,5,127,315,5.7525729999999999,12.00,1,1,1
26,0,8.0000000000000000,14,6,103,641,6.4630289999999997,10.00,1,1,1
25,0,8.0000000000000000,12,7,98,750,6.6200729999999997,10.00,1,1,1
29,0,18.0000000000000000,17,6,137,350,5.8579330000000001,16.00,1,1,0
27,0,18.0000000000000000,18,3,137,462,6.1355649999999997,16.00,1,1,0
34,0,12.0000000000000000,15,13,103,1154,7.0509899999999996,12.00,1,1,0
34,0,12.0000000000000000,16,12,111,1748,7.4662280000000001,12.00,1,1,1
33,0,15.0000000000000000,17,10,115,769,6.6450909999999999,12.00,1,1,0
29,0,12.0000000000000000,15,8,109,730,6.5930450000000000,11.00,1,1,0
30,0,13.0000000000000000,18,6,107,736,6.6012300000000002,17.00,1,0,1
25,0,14.0000000000000000,16,3,128,500,6.2146080000000001,13.00,1,0,1
24,0,12.0000000000000000,16,2,123,365,5.8998980000000003,12.00,1,0,1
24,0,3.0000000000000000,13,5,91,333,5.8081430000000003,3.00,1,1,1
27,0,3.0000000000000000,12,9,89,375,5.9269259999999999,3.00,1,0,1
30,0,4.0000000000000000,17,7,87,361,5.8888780000000001,8.00,1,0,1
27,0,8.0000000000000000,16,5,101,522,6.2576679999999998,11.00,0,0,1
33,0,11.0000000000000000,12,15,90,706,6.5596150000000000,11.00,0,0,1
26,0,10.0000000000000000,16,4,104,409,6.0137150000000004,11.00,0,0,1
24,0,7.0000000000000000,12,6,105,416,6.0306850000000001,12.00,0,0,1
30,0,9.9399999999999995,12,12,100,786,6.6669570000000000,8.00,0,1,0
27,0,12.0000000000000000,16,5,111,577,6.3578419999999998,16.00,0,0,1
24,0,16.0000000000000000,16,2,95,478,6.1696109999999997,12.00,0,0,1
27,0,13.0000000000000000,17,4,125,625,6.4377519999999997,16.00,0,1,1
24,0,12.0000000000000000,17,1,95,505,6.2245580000000000,16.00,0,0,1
25,0,10.0000000000000000,16,3,124,909,6.8123449999999997,12.00,0,0,1
28,0,12.0000000000000000,14,8,107,1155,7.0518559999999999,12.00,0,1,1
28,0,12.0000000000000000,13,9,107,781,6.6605749999999997,12.00,0,1,1
31,0,16.0000000000000000,13,12,110,416,6.0306850000000001,12.00,0,1,1
29,1,7.0000000000000000,13,10,80,364,5.8971539999999996,11.00,1,0,1
27,1,9.9399999999999995,13,8,91,375,5.9269259999999999,11.00,1,1,1
28,1,9.9399999999999995,16,6,96,358,5.8805329999999998,5.00,1,0,1
25,0,16.0000000000000000,14,5,102,528,6.2690960000000002,16.00,1,0,1
34,0,9.9399999999999995,12,16,93,299,5.7004440000000001,10.25,1,0,1
30,0,9.9399999999999995,12,12,81,769,6.6450909999999999,12.00,1,0,1
26,0,10.0000000000000000,12,8,99,475,6.1633149999999999,12.00,1,0,1
28,0,16.0000000000000000,16,6,122,400,5.9914649999999998,16.00,1,0,1
24,0,16.0000000000000000,18,0,94,398,5.9864519999999999,16.00,1,0,1
33,1,9.9399999999999995,12,15,93,523,6.2595820000000000,10.25,1,0,1
28,1,9.9399999999999995,12,10,69,325,5.7838250000000002,10.25,1,0,1
26,0,12.0000000000000000,13,7,102,750,6.6200729999999997,12.00,0,1,1
34,0,5.0000000000000000,12,16,95,511,6.2363700000000000,12.00,0,1,1
31,0,8.0000000000000000,16,9,98,624,6.4361509999999997,11.00,0,1,1
27,1,9.9399999999999995,12,9,84,244,5.4971680000000003,10.25,0,1,1
27,0,7.0000000000000000,12,9,88,363,5.8944029999999996,10.25,0,1,1
27,0,9.9399999999999995,16,5,109,606,6.4068800000000001,4.00,0,1,1
25,0,9.9399999999999995,12,7,115,760,6.6333180000000000,9.00,0,1,1
31,0,12.0000000000000000,14,11,105,385,5.9532429999999996,12.00,0,1,1
27,0,8.0000000000000000,16,5,90,828,6.7190130000000003,10.00,0,1,1
25,0,9.9399999999999995,12,7,92,404,6.0014149999999997,12.00,0,1,1
27,0,10.0000000000000000,15,6,113,267,5.5872489999999999,12.00,0,0,1
34,0,5.0000000000000000,12,16,82,440,6.0867750000000003,8.00,0,0,1
28,0,9.9399999999999995,14,8,105,375,5.9269259999999999,12.00,0,0,1
34,0,8.0000000000000000,12,16,95,658,6.4892050000000001,12.00,0,0,1
24,1,7.0000000000000000,15,3,92,514,6.2422230000000001,10.00,0,1,0
24,0,12.0000000000000000,16,2,140,577,6.3578419999999998,12.00,0,1,1
29,0,7.0000000000000000,13,10,85,375,5.9269259999999999,10.00,0,0,1
25,0,1.0000000000000000,12,7,116,500,6.2146080000000001,6.00,0,1,1
32,1,3.0000000000000000,12,14,85,350,5.8579330000000001,1.00,0,1,1
29,1,3.0000000000000000,10,13,85,525,6.2633979999999996,1.00,0,1,1
25,0,13.0000000000000000,16,3,122,385,5.9532429999999996,12.00,0,1,1
26,1,6.0000000000000000,15,5,74,300,5.7037829999999996,7.00,1,1,1
25,1,4.0000000000000000,12,7,110,267,5.5872489999999999,4.00,1,1,1
28,0,14.0000000000000000,16,6,123,545,6.3007860000000004,12.00,1,1,1
25,0,14.0000000000000000,14,5,122,562,6.3315020000000004,12.00,1,1,1
26,0,12.0000000000000000,12,8,86,577,6.3578419999999998,12.00,1,1,0
26,0,10.0000000000000000,15,5,80,890,6.7912220000000003,12.00,1,1,0
26,0,6.0000000000000000,13,7,96,625,6.4377519999999997,10.25,1,0,1
26,0,6.0000000000000000,13,7,112,416,6.0306850000000001,12.00,1,0,1
28,1,9.9399999999999995,12,10,77,664,6.4982819999999997,10.25,0,1,1
32,0,9.9399999999999995,11,15,92,286,5.6559920000000004,10.25,0,1,1
29,1,12.0000000000000000,16,7,89,742,6.6093489999999999,12.00,0,1,0
34,0,9.9399999999999995,12,16,87,623,6.4345460000000001,8.00,0,1,1
29,0,11.0000000000000000,12,11,95,550,6.3099179999999997,10.00,0,1,1
27,0,10.0000000000000000,16,5,117,801,6.6858610000000001,12.00,0,0,1
30,0,12.0000000000000000,14,10,67,330,5.7990930000000001,12.00,1,1,1
34,0,4.0000000000000000,16,12,112,684,6.5279579999999999,12.00,1,1,1
29,0,18.0000000000000000,15,8,119,1000,6.9077549999999999,12.00,1,1,0
30,0,9.9399999999999995,16,8,103,1091,6.9948499999999996,10.25,1,1,1
32,1,9.9399999999999995,12,14,74,450,6.1092480000000000,9.00,1,1,1
27,0,12.0000000000000000,16,5,112,361,5.8888780000000001,12.00,1,1,1
25,0,6.0000000000000000,17,2,102,616,6.4232469999999999,8.00,1,1,1
